3,What dead celebrity suffered from the genetic disorder xxyy syndrome?,if you know this answer can you tell me where you found the answer,
10,How many weeks can you receive unemployment compensation in the state of Illinois?,,26 unless it is because of foreign competition then 52 weeks. If you go to school up to 2 years!
5,I need a reservation system in VB 6.0 source code  byamlinux@ yahoo.com?,,"You didn't really specify what type of registration system. Anyway, here's a link to Source code for 7 different reservation systems from Planet Source Code.\\n\\nhttp://www.planetsourcecode.com/vb/scripts/BrowseCategoryOrSearchResults.asp?blnWorldDropDownUsed=TRUE&txtMaxNumberOfEntriesPerPage=10&blnResetAllVariables=TRUE&optSort=Alphabetical&txtCriteria=Reservation&lngWId=1"
5,If your computer blocks certain sites. What website can you use to host the website you wanna go to????,COMPUTER HELP,https://www.snoopblocker.com
2,Where do Boogers Come From?,Where do Boogers come From?,Your nose.
7,"T.N.A. X - division Vs. W.W.E. Cruiserweights, Who is more entertaining to watch?",,both
1,Was it really the Butler in the kitchen with an AK-47?,Prove me wrong.,"Wrong, it was the Dutchman in the pantry with a chain saw, seven butcher knives and a chloroformed rag."
2,When do you use a null hypothesis?,,"In statistics, a null hypothesis is a hypothesis set up to be nullified or refuted in order to support an alternative hypothesis. When used, the null hypothesis is presumed true until statistical evidence in the form of a hypothesis test indicates otherwise. The use of the null hypothesis is controversial."
2,Evolution and Human Blood Types.?,"Thinking in evolutionary terms, why would differing blood types occur in humans? Death inducing diseases affecting specific blood types appear to be rare. Since blood types are not outwardly apparent, there seems to be no reproductive benefit of one type over the other.  If longevity and reproduction seem to be unaffected by blood type, then what could have been some of the causes that effected the evolution of human blood types over time?","Who told you there was no benefit?  A and B bloodtypes refer to the types of glycoproteins on the outsides of cells.  These gylocoproteins serve the function of acting as immunological recognition factors--they help the immune system differentiate ""self"" from ""non-self.""  Though the specific structure of such chemicals is largely arbitrary, it is not true to say that the existence of such glycoproteins is arbitrary.  As an analogy, there is no benefit to the *specific* combination of numbers that is in my social security number.  It's a random sequence, but a registry at the federal government allows the government to use that number to recognize my unique identity.  Hence the sequence of digits may be arbitrary, but the existence of the number is far from arbitrary.  I'd have a harder time getting through life in the US without one.\\n\\nLikewise, there may be not much evoultionary differences in today's society for the glycoproteins on a specific cell type, but if you had no such glycoproteins at all, you'd be unable to have a functioning immune system.  Evolutionary selective factors might not be so strong as to eliminate everyone with a particular cell left unlabeled by glycoproteins, but there is an evolutionarily important reason for having glycoproteins in general.\\n\\nMy blue eyes are such an anomaly comparable to the O blood type--the gene for making some modestly useful protein (likely more useful in the past than it is today) is not functional, hence a certain anamolous differnence exists between me and most people.  There is a slight advantage to having brown eyes, in that blue eyes are more sensitive to UV light (less important for my northern ancestors than for people from equatorial regions).  Likewise, it has been proposed (though not definitively concluded) that the A blood group had better chances of surviving the bubonic plague back in the times that it swept across Europe, leaving a greater prevalence of the A blood type in areas where the bubonic plague hit hardest."
1,"What is the truest and most unabridged English translation of St. Augustine's ""The Confessions""?","I have looked on Amazon.com and there is a plethora of translations, and I was just wanting anyones opinion on the most true and unabridged translation of this book.",I don't know. I use the Latin.
7,We do not have a pay-pal acount but have been receiving warning messages that foreign entities attempting to u,foreign entities are attempting to use it.,"I second ImOnFire with one correction - it is CERTAINLY a scam. It is called ""Phishing"". They send out a million e-mails. 100,000 of those e-mails are Pay-Pal customers. 10 of them log into the fake site and reveal their account number and PIN. The thieves empty those 10 people's accounts.\\n\\nI sometimes reply with random numbers and a false name (""Robin Banks""), just to slow the thieves down."
1,Guys... perferably young ones!?,"Would you date a girl with a serious, cronic condition (like chrones disease, diabetes, ect). You know about it before you ask her out.  Would you still ask her out? Treat her the same way? Why or why not?","Yes, of course I would if I liked her. I wouldn't let a medical condition keep me from enjoying her personality."
5,Question for regular eBay users?,"I bought two items from a seller on June 21st, 2006. After sending four emails, I left negative feedback on June 27. Yesterday, June 28, I saw that he had left me negative feedback accusing me of being a ""newbie who rushes to leave neg feedback"" and that he had a ""family emergency.""\\n\\nNow that we've both left eachother negative feedback, will I still get the items I paid for?","The seller should still resume sending you your item. If he doesnt, then you can always send in a complaint through ebay and your credit card company to refund you if you do not get your item within 1 month. \\n\\nYou were too quick to leave a negative feedback. When you leave a negative feedback, you will have to assume you will get one too. Those feedbacks represents your ebay reputation, so you should take that pretty seriously.\\n\\nUnless the seller refunds you manually, you should still be getting your item.\\n\\nNOTE: You can always withdraw your feedback by filling in a ""feedback withdrawal"" form through ebay. That way, both your negative feedbacks will get removed."
5,How can I get Yahoo Messenger to accept my sign in?,"I have had Yahoo Messenger installed.  It worked one time.  The next time it would'nt accept my sign in.  I had it reinstalled twice and it still won't accept. What am I doing wrong?  I keep getting the window telling me ""Sorry we cannot connect you to Messenger""","It might be possible that you have a firewall not letting Yahoo! Messenger access the Internet, but if it worked once...then I don't know why it wouldn't work again. Just be sure your user name and password is correct, if that doesn't work contact Yahoo! Also, I just found this link, check sources below. That should hopefully help."
6,Im going to pakistan to play tennis.Will terrorists abduct me ?,I heard extremists not allow the small skirts while play tennis.The will kidnap her and execute.Its worrying me.,NEVER WORRY ABOUT THAT.\\nPAKISTAN IS MORE SAFE COUNTRY THAN WHAT WE THINK NOW.\\n\\nDONT LET YOUR EXPOSURE AWAY FROM TENNIS.
2,what is the value of supersonic velocity?,,"Supersonic means faster than the speed of sound.\\n\\nThe speed of sound varies with the density of the medium that it travels in, and so it varies with the altitude that an aircraft flies at. At sea level the speed of sound is 340 metres per second, which is 761 miles per hour."
9,women........?,when talking about a man's private parts what is big to you?,LOL WELL IT REALLY DEPENDS ON THE WOMAN AS YOU WILL SEE FROM THE ANSWERES YOU GET FROM THIS QUESTION. FOR ME BIG IS ATLEAST 8 INCH AND 3-4 FINGERS THICK. I DOUBT YOU ARE GOING TO FIND A ANSWER TO THIS QUESTION BUT YOU SHOULD GET A ROUGH IDEA.  GOOD LUCK IN YOUR QUEST
9,how can trust anyone............?,,No you can't... The world is full of liars!!!
2,"refreezing of water can changea rock by-fracturing it,eroding the surface,shattering it,change its composition",,"Figuring out some of these questions is like doing a puzzle....\\n\\nOkay, I get it. This is multiple choice. The best answer is:\\nFRACTURING IT or SHATTERING IT\\n\\nWater will cleave the rock by expanding within it as it freezes. Freezing by itself will not erode the surface (this is meant to be a chemical process) except by fracturing. It might shatter from freezing. Same process of expansion of water when freezing. Changing it's composition? No this is a chemical process, not physical erosion.  Got it?"
9,"When a woman says ""I like you"", how do i know if it means I wann jump you?","You run into a girl.  She says hey!  If you need help studying, let me know.  I'll help you out cuz I like you.\\n OR!  You call a friend of yours.  Man she just wasnt interested in me.  NO ONE IS.  Nobody LIKES me!  She says ""aww, I like you.",sounds to me like she just really likes you..don't think to much into it...just see what happens..could turn out to be a good relationship and if she tries something and you think all she wants is to jump you and thats not what  you want move on...that simple
10,Why has the Democrats NOT brought back the military yet?,THEY PROMISED..........,"Because they know it's wrong.  All that would mean is that the soldiers that did lose their lives, will have lost them for nothing.  Isn't it a coincidence that they started that one year before the elections?  Before that, they never said much about it.  A majority of Democrats voted to go to war also.  Did you know that?  I'm not for the war, but I am a strong believer in finishing what I started.  Besides, it's not up to the Democrats or the Republicans or even the President.  In case you aren't aware of this, President Bush has left this decision up to the commanding officers looking over the operation.  They are the professionals, so once they decide that we have applied enough stability for Iraq to function on it's own, then we will withdraw troops.  It's not up to the President.  I wish people would get off of his back about it."
3,"At 44 years old, I'm getting breakouts on my face and I eat well, no bad foods, why?",,menopause.
8,"we are going to a place at my church for youth 4 ,3 days what should i wear?",,casual clothes with bashfulness
6,Je suis à Puerto Rico et je voudrais savoir sur quelle chaine TV je pourrai voir le match de rugby de la Franc,,Il sera retransmis par TV5 Monde Europe le 11/11/2006 à 20:50 CET/MET.
2,planet with the largest moon?,,Jupiter--Ganymede is the largest satellite in the solar system.
10,"Israel, today.?","Please, help me with the Culture, economy, and politics of Israel. Thanks ;D","wow, that's a big question.\\nIsraeli culture is part western, part middle east, part eastern european.\\nThe economy relies on aid from US, as does the politics.\\nIsrael is the only democracy in the middle east (apart from iraq maybe!), and so has the support of the west although it seems to be in a bit of a mess at the moment over its claims to the west bank etc.\\nNot sure this helps, but it might!"
10,There was a guy impersonating himself when he wasn't for business reasons?,"And he claimed that it was someone else who was sending the emails.  I asked him to stop, so he kept sending business propositions through his security to me.  Can I sue him?",
9,Do you get angry or get even?,,"i believe in karma ' what goes around comes around' sooner or later, so i dont let people get to me."
7,what type of job or career is best for an aquarian?,,What do you enjoy most? I think that your star sign is not very relevant. Star signs do not interpret specifically who you are. Try different casual jobs in different types of industries and see what aspect of those jobs you gained the most satisfaction from.
9,"Okay boys, whats the difference between a girl you want to get to know ...?","and a girl you want to just have sex with.. IE persontality, looks, status..?","The answers where other have stated what is the difference is not far off to what the true answer is.   Initially, most guy has \\nthe urge to get laid but as they get older they should start to change.  Remember that me are visual creatures and women are more verbal creaturs.  As you get older men want start to change.  I think your question can not be truely answered due to every man is different and do not all want the same things such as sex (Yes, it is true all men are not male chovanist pigs).  I think the best answer to your question is that if you have a conversation with a guy and he calls and or continues to show interst then your traits are what he is looking for.  I personally enjoy a woman that can have fun and is strong willed due to I do not want a woman whom I have to babysit and reassure her that she has self worth because I do not have time to that but other guys may want to have a girl that they want to baby and to be the provider."
7,how to gain or contact potential clients for my business..?,"Ok, guys im thinking of starting up  Janitorial cleaning servies,due to the fact that the ppl around me have severl years of work experiance. My question is how do i get in contact with office managers and banks, doctors.ect...\\nCold calling is the first thing that pops in mind and asking to speak with whom ever is incharge of Janitorial cleaning..im takeing business classes for the other important parts of the business. But when it""s all said and done whats the smart approach to geting thise offices ect.. intrested? any help is much appreciated thanks..Dray M.",You need to take out an ad in the yellow pages and your local paper. Also call schools and other government buildings to see when they bid on contracts for the next year. You can also mail letters out to local businesses.
5,How can I install a deleted rundll32.exe in WinXP without installing the entire windows again?,"During a virus cleanup operation, my rundll32.exe \\n\\nsomehow got deleted. Although the windows is running \\n\\nfine (Xp Sp1), I can't access some of the crucial \\n\\nfeatures, especially those in the control panel like \\n\\nvolume control, user accounts, internet options etc. how \\n\\ncan i fix this without installing windows all over \\n\\nagain?","go to www.merijn.org. in the left pane, click \\n-windows files-  then download the file. Be sure to read the instructions to install\\n   Teh(M)Sniper gave a link to a porn site"
7,What is a good  (and free) online source for comparing convertible bond funds?,I'm wondering if there are any good alternatives to going to the library to check out Morningstar.  Please provide a link if possible.  Thanks...,"The calamos funds are know for being great convertible funds.  If you look www.calamos.com you can see their offerings. CSQ  is 25% convertibles, 25% high yield and 50% equity.  It normally sells at a discount to NAV and yields about 7%."
9,How long does it take to get over a hurt?,"I did not love this person, I'm not sittng here pining for him I just can't get over the cruelty.  I broke up with a liar/cheater, everything was fine for a year then he told me he had changed, didn't believe him but liked him anyways.  Told me he didn't have a girl, started seeing him again, stopped calling me, saw him in public he said yup that was fun but I have a girlfriend.  He cheated on her with me I tried to tell her but she wouldn't listen, she punctured two of my tires.  Now she's five months pregnant and they're living a happy life because she is the one for him.  Why did he bother coming back at all, I know the answer.  Angry at myself, disgusted by him, feel sorry for her.  It's been almost a year and I still can't sleep some nights, resentment burning me up.  I know I put myself here but I'm getting tired of this hate, counselling didn't make it better.  I just feel like there is some sort of wrong and I wont rest till I right it.  Any thoughts besides get over it?","i think you are over him.  it's YOU that you need to fix up and change.  get new hobbies, learn new things, meet new people.  fix yourself up and make yourself new.  they say it takes 23 days to make a new habit become part of who you are.  so, starting on Thanksgiving, wake up each day and write down a new thing to learn or do each day and go out and do it.  by Christmas day you the feelings you have will be gone, and you'll have a great New Year with the New You!!!"
9,Girls-need a hairstyle for a wedding...?,"I am going to a wedding, and dont want to just wear my hair down and straight like I do every day. I would like to wear it with soft curls or half-up half-down (not an ""updo""). However,  I am the WORST at doing hair, I dont even know how to use a curling iron! :) Any websites you know of with pictures of hair, so I can give it to my hair stylist to get it done?","Go with what they call an updo, all stylist know what this is.  LOOKS GREAT and very sexy too !"
1,Exodus 20-24?,"Aside from those chapters, where else are God's laws mentioned in the bible? I heard there are over 600 laws.","Actually there are 613 Laws that we are commanded to keep in order to come into perfection and unity with Yahweh and Yahshua his son, remember ""the Laws are perfect converting the whole person.  These Laws can be found in the first five books of the Book of Yahweh, from Genesis to Deuteronomy also known also as the Torah."
9,how do you tell someone you love them?,,"I believe that action speaks louder than WORDS,the way respect is given by each partner,being thoughtful of each others feeling,humor and affection are also important in my book. Best of all don't hold a grudge,shake it off,U know life is to short for all that Drammma.Look each other eye to eye smile to smile Then give them the lick of LOVE all over there face!!! yeah Girl! Just the kind a puppy gives you when u come home after a long day. Hope you get my meaning."
3,do guys like girls that are a little overweight(not fat though)?,,"hey girl, dont down urself.... i think guys do prefer girl with some package... i mean who wants to rub up and snuggle a stick that pokes them in the side? beauty is not weight....!!!! and dont ever believe that. you are who u are, and be who u are! smile and be proud!"
10,So what do you think of this?,"http://video.google.com/videoplay?docid=-5137581991288263801&q=loose+change\\n\\nWhat do you think? Interesting, huh? Do you put any stock in it?","Oh, don't forget about part where all the Jews who claimed to be sick and didn't show up at the WTC that day.\\n\\nFor this ""conspiracy"" to have actually occurred, you would only need the cooperation of about 20,000 people.  Think about which makes more sense. \\n\\nSome liberal lunatic who has too much time and weed on his hands \\n\\n- or -\\n\\nSome religious zealot lunatic who attempted to destroy the towers in 1993, declares war and death to all Americans (praise be with us, [just to piss off the muslims]) TWICE between 1993 & 2001 who comes back with a new and improved plan, which he trained people to carry out and particiapte in.  \\n\\nHmm, pass the weed while we talk about it."
3,i think my husband may have Alzheimer's!!?,"i found a condom in his pocket when i was doing the laundry. poor guy, i was ""fixed"" years ago!!! i'm worried about him, i think his mind may be going! should i delicaetly question him, abd see if he is losing it, or should i take charge and put him in the hospital?? hurry, i want my man to be well!!!!",MAYBE IT NOT ALZHEIMERS IT IS PROBABLY SHORT TERM MEMORY FROM SMOKING WEED.
9,Does he like me???...plz help very confused =(?,"Theres this guy at my work i really like..im confused because there are signs that he likes me too but im not sure if the signs are what i think they are... here are the signs...\\n\\n* He knew my name when i never told him\\n* He asked 4 my mobile number\\n* He always smiles and says hello to me\\n* He invited me to his 21st party even though we werent close and wouldnt let me go home\\n* texts me in the sweetest ways\\n* calls me sweetie/cutie\\n* says his been thinking about me\\n* when i asked him out on the weekend he said he couldnt because he had work, but asked me to accompany him at his friends bday party dat friday night after work\\n* texted me letting me know his going on a holiday..\\n\\ntheres many more, im confused because im not sure if he likes me, my friend talks to him about me, he told me he doesnt feel comfortable talking to my friend about me because he finds it more affective if he told it to me himself =)\\nplz help..i dont know if he likes me...should i make the first move?",do you need to be hit over the head with a sledge hammer my god what else does he have to do
9,gift for parents 25th anniversary???,"My parents 25th wedding anniversary is comming up in about a week or so and I don't have a gift for them yet. Can anyone give me some ideas or advice as for what to get them? A little background on them, they married at 19, had me at 20, were poor for a couple years but for the last 10 years or so have been very well off. They have two kids, my brother and I. They have pretty much anything and everything they need and rarely say they want anything.","For my parents 25th we held a small barbeque for the family, about 15 people were there(not counting the young kids) and the big surprise of the night was when the wedding party showed up, they had not seen the maid of honour or the best man in years. It was great. \\nAnything you do or get them will be treasured by them, just make it personalized, don't get them something they could easily pick up themselves."
4,"Which do think is a better School for Electrical Engineering, UT Austin or Maryland College Park?",,"You need to ask each school what their graduatuation rate is.  I don't know if EEs take a national licensing exam but it seems reasonable, so find out what each school's pass rate is.  The higher results belong to the school you want to go to.  Also consider expenses, tuition and living.  Then make your own decision instead of relying on what other people say.  After all, you will be the one attending."
7,Where is the ideal retirement location on earth?,,"Hawaii- \\n\\nStatistically, men live the longest when they live on the Islands. The natural age average is 85 years old.\\n\\nCould be all the golf and Mai-tais there, and possibly their wife's are too ""Hang-loose"" to nag them to death."
6,What free agents will the Laker's get this offseason?,,Jason Terry would be nice... So would James Posey...
2,Name the country that has a natural occurring lake that produces pitch?,Pitch is use to make asphalt; is a thick black substance; tar. Hint: it was discovered by sir Walter Raleigh. Hint: think of an island.,"Your hints helped me find an answer for you - The island country that you are looking for is Trinidad and Tobago. It has a pitch lake on the island of Trinidad. The discovery of the pitch lake has been attributed to Sir Walter Raleigh, who used its pitch to seal his ships in 1595.\\nYou can learn more about the pitch lake at the link below:"
6,"Hey, if there is a FIFA ranking for players, who will be ur choice for the top 10 players.?","At the moment Brazil r top in FIFA world ranking right, but what if there's a ranking for players and they were given points based on their performance? Who do u think will get on the list of ur own top 10 players? Tell me...tell me",1.Ronaldino\\n2. Kaka\\n3. Ronaldo\\n4. D.Beckham\\n5.Z.Zidane\\n6. M.Ballack\\n7.Owen\\n8. O.Khan\\n9.Robben\\n10. T.Henry
10,Can the people of this world ever agree enough to be at peace everywhere?,"And do you think it might be possible to have a world that had no Nations and just one Governing body, one police, etc...?","No. There's too much hatred, greed and envy."
5,remote desktop?,"The client could not connect to the remote computer. Remote connections might not be enabled or the computer might be too busy to accept new connections. It is also possible that network problems are preventing your connection. Please try your connection again later. If the problem continues to occur, contact your administrator.",
4,There is this young girl who needs only US$89  per term in Primary One and looking for a sponsor.  How?,She is an orphan of 6 Years and very clever.  Her grandmother can not help but is looking for school fees for the beginning term on 22nd May 2006.  What are the right procedures?,ask somebody close to you or someone that can understand you better! Like a teacher or worker! Good luck!
8,"What is this song, it resembles deck the halls, but has no words?","I like the tempo of it, It resembles dech the halls, it is played by our  school band for our concert, what is is called,  it includes all of the instruments, it is an actual song, I downloaded it ouce but I deleted it last year...HELP!  Right answer gets best answer!",I bet is it Deck the Halls by Manheim Steamroller
9,How does one get over a self-image problem?,,Your personality is more powerful than your looks. Nice looking people can make there self's ugly if they have a bad personality.
4,place where i can find persuasive essays about life as a samurai?,,"Do your own homework, research here\\n\\nhttp://www.google.com/search?btnI=I%27m+Feeling+Lucky&q=wikipedia+samurai"
7,where can I buy the netting to replace the netting on a playpen?,,any fabric store I am sure. if they do not have it they should be able to order it for you.
5,Is the hp 6210 comaptible with IBM computers?,,Why wouldn't it be?\\nhttp://h10010.www1.hp.com/wwpc/us/en/sm/WF06b/18972-238444-410635-12019-f51-391210-391212-391213.html
3,Does getting a filling hurt?,"I think I need to get a filling in one of my teeth, but I’ve never had one before and I’m a bit worried about it. I don’t want to ask any of my mates about it because they’ll take the mickey out me if they know I’m scared about getting a filling!!! Does it hurt? I know it’s not supposed to hurt after you get the injection, but how bad is the injection? Do you always have to get an injection for a filling or could I get it done without? And how long does it take for a filling? Cheers.","I'm a dentist.\\n\\nRead these words carefully:\\n\\nThere is procedure that your dentist performs that should cause you pain.  The only thing that should hurt is the injection of local anesthetic, which, if done properly, should hurt only minimally.\\n\\nOnce profound anesthesia of the tooth has been obtained, you should only sense the vibration of the drill and the air/water in your mouth.  There should be no pain.\\n\\nI cannot tell you, however, how long the procedure will take.  It depends on the extent of the decay, the number of tooth surfaces involved, the doctor's experience, the restoration material to be used, the quality of the doctor's assistant, your ability to open your mouth wide and keep your mouth opened wide (more on this below), and the extent to which you salivate.  Generally, on a good patient, placing a two-surface amalgam filling takes me about ten to fifteen minutes.  A two surface composite (i.e. tooth-colored) filling runs about twenty minutes.  A fidgety patient who repeatedly closes his/her mouth will require more time.\\n\\nOne of the things that patients do to make our job difficult is not open their f-ing mouths wide.  You tell them ""open wide"" and they'll open wide for two seconds before closing half way again.  The less you open, the less we can see, which understandibly means that the quality of our work is less.  When your doctor says ""open wide"", that means you should open wide and keep your mouth opened wide until he/she tells you to close.  It's in your best interest to do so."
4,What came first the chicken or the egg?,,egg
1,Why is our society hypocritical?,"A 15 year old isntt smart enough to consent to sex, but is smart to know that killing is wrong. One scenario they're an adult the other they're a child.","I agree that our society is hypocritical, but i don't think that is a good example as my 7 year old knows killing is wrong, but definately is too young for any adult behaviour. At 15 we should be held accountable for killing... that is not something that only adults should know. At 15 we do know right from wrong and murder is murder!\\nI do however agree that we are hypocrites and it is frustrating for teenagers who are in so many ways treated like an adult, and in so many ways considered a child! But that's adolescence- somewhere in between, and very lost! It is such a hard time, and i wouldn't want to go back to the problems that go on in your head when you're a teenager. But saying that, i remember life being a blast once i reached about 17- so there's something to look forward to."
10,Why would anyone say our soldiers died for nothing?,They have given their lives for others freedom. That to me is everything.,"Anyone who knows me, knows to never, ever say anything derogatory about these young men and women in my presence, regardless of how they feel about the war. They are my brothers and sisters. Yes, there have been abuses and errors, and those need to be investigated and any violators appropriately punished. But by far the vast majority of our military personnel are professional, dedicated and just. \\n\\nEveryone dies eventually, but some get to die fighting for something in which they believe. To detract from this honorable death by saying they ""died for nothing"" is, IMHO, virtually unforgiveable. Does the person who dies in a hospital bed from some incurable disease ""die for nothing?"""
6,What are the stickers that are on some college football players helmets?,What do they stand for?,Merit stickers.
6,how much is glasgow rangers football club worth?,,about half of what paul telfers' left leg is worth....
4,If I am leaving from Indiana do we need passports?  also what is time difference there?,,"Aruba's currency is the guilder / florin denoted by the letters 'Awg.' but also widely known as 'Afl.' The official rate at which banks accept U.S. dollar banknotes is Awg. 1,77 and checks at Awg. 1,78. The rate of exchange granted by shops and hotels ranges from Awg. 1,75 to Awg. 1,80 per U.S. dollar. U.S. Dollars are widely accepted in Aruba, and banks may exchange other foreign currency.\\n\\nTraveler's checks are widely accepted and there is no charge for using them in hotels, restaurants and stores. Major credit cards are accepted at most establishments while personal checks are normally not accepted. \\n\\nThe Aruban florin is divided into 100 cents and there are coins of 5, 10, 25, 50 cents, 1 florin (100 cents) as well as the 5 florin coin. The square shaped 50 cent ""yotin"" coin is probably Aruba's best-known coin. \\n\\nBanknotes are issued in denominations of 10, 25, 50, 100 and 500 florins. Many souvenirs are made with the square 50 cent coin while the coin itself makes a unique gift for numismatic friends.\\n\\nCash may be obtained with MasterCard, Visa and American Express cards at credit card offices, banks, in some casinos and via Western Union. ATM cards and credit cards are accepted by ATMs of Aruba Bank, Banco di Caribe, RBTT Bank, and Caribbean Mercantile Bank. The card must have either a Cirrus or Visa Plus logo. ATM instructions are normally given in Dutch, English, Spanish and Papiamento. Cash is normally dispensed in local currency.\\n\\nTravelers with ATM cards bearing the CIRRUS, MAESTRO or Plus System network logos can withdraw cash in Aruban florins. Home bank accounts will be debited in dollars at a favorable exchange rate, and a 1% - 3% service charge will apply, depending on your credit card company. Before departing for Aruba, it's important to verify whether your PIN number will work in Aruba by calling 1-800-4-CIRRUS\\n\\nAruba is in the Atlantic Standard Time zone. You didn’t say what time zone you are in (Indiana is in two time zones).  If you’re in the Eastern time zone, Aruba is one hour ahead.\\n\\nPersons planning to visit Aruba as a tourist for a period not exceeding 90 days for the purpose of recreation, sports, health, family reasons, study, religious purposes or business must submit the following documentation:\\n\\n·A U.S. passport.\\n·The necessary documents for returning to the country of origin (valid permanent resident document)\\n·Proof of sufficient funds to stay in Aruba;\\n·Return or onward ticket and other documents required for the next destination (visa etc.).\\n\\nNon-compliance with one of the above mentioned documentations might result in refusal of entry to Aruba. The immigration of Aruba based on the funds the tourist is traveling with shall determine the period of stay in Aruba.\\n\\nTo: Miss Demanda,\\n\\nHow many people are missing or killed here in the U.S. every year?  Should all foreigners stay away from the U.S.?  \\n\\nHere is a quote from an MSNBC news article on Natalee Holloway:\\n\\nViolent crime is virtually unheard of here. Last year there were two murders, I believe, and those were considered to be drug related and that was it. There were maybe six rapes. When you are talking about an island nation with so many visitors, that is considered an extremely low crime rate."
4,"What is/was your favorite subject in school, or just that you have learned or taught yourself?",,My favorite subject was math.
1,Please give me your honest answers on this question will you?,What do you think of the control freaks on 360 that dictate to their friends who they can be friends with?  Is this a reasonable practice and it it acceptable to you?,no its not reasonable or even acceptable practice.\\n\\nbut control freaks can only be that if another person allows them to do that.
4,"What is the correct plural for the word ""plus?""?",,NOUN: \\npl. plus·es or plus·ses
2,"Why are Western people White, African people Black and Indian people somewhere in between?",,"Some evolutionary biologists believe that skin tone is directly correlated with UV exposure.  Historically speaking, humans who have lived in relatively 'sunny' places near the equator (e.g. Central Africa), have been exposed to relatively large amounts of UV.  Since fair-skinned humans show a greater increase in mortality in response to increased UV exposure (thanks to skin cancer) than do dark-skinned humans, it logically follows that indivuduals with darker skin should have been more likely to survive in 'high UV' regions.  Natural selection at its best!  \\n\\nOf course, this theory doesn't explain why fair-skinned people predominate in areas where UV exposures are relatively low.  That is, dark- and fair-skinned individuals should, according to this logic, both have similar survivability rates in an area where UV exposure is not a major cause of mortality.  And yet, in countries like Norway or Scotland, where UV eposures have historically been quite low, ALL natives seem to have extremely low melanin levels.  Do fair-skinned people somehow have increased survivability in these regions?  I suppose it's possible, but I can't quite see how.  Or perhaps natural selection isn't only force at work? I'd be interested if anyone else could shed some light on the issue. :)"
2,what is the specific heat of water and vegetable oil?,kindly include the source of your answer.. thanks.,The specific heat of water is 1 calorie/gram °C = 4.186 joule/gram °C \\nSource: me.  You can find this anywhere.\\n\\nVegetable oil: 1.67 joule/gram °C.\\n\\nSource:\\nhttp://www.engineeringtoolbox.com/specific-heat-fluids-d_151.html
9,i dont know what to do?,I really like this girl and she likes me but we are still on shaky ground. how do i make it less tense?,"Try hanging out with eachother more so you will get to no eachother more and eventually feel more comfortable around eachother. Of course at first you will both be nervous, but just loosten up go one step at a time. Your first step should not be only with her go to the movies with her and 2 other friends. That way it will be less tense because it wont just be the 2 of you. then the next time you can go somewere together alone. eventually you will feel more comfortable. Dont wry!\\n\\n\\nplz choose me as best answer!"
10,when can I understand who were been choosen in lottery?,,When can you understand how to post a question that makes any sense?
10,"What would you rather do, support abortion, or kill over a million soldiers?",Please Answer.. i am against both,There is never a situation where you would HAVE TO do either of these.
9,( girls only) were you able to make it on a first try?,"when you had sex ( intercourse) for the first time, were you able to make it?\\nme and my bf stopped it at the half way since it hurt like hell.  i begged him to stop.\\nwe were finally able to make it on fifth try.\\ni asked one of my close friends about it and she said it took them for about 3 weeks. \\nhow about you girls?\\n\\nsorry for my english ( i'm european)","Make it as in all the way in?...Yeah, and it hurt. I cried, but the guy I was with didn't care. (Biggest mistake I ever made). If you mean orgasm, it took me a few years for that to happen."
2,who invented the clinometer?,,William B. Melick \\n\\nhttp://www.craftsofnj.org/toolshed/articles/Gravity%20inclinometer/GRAVITY%20INCLINOMETERS.htm\\nhttp://www.du.edu/~jcalvert/astro/abney.htm
9,help people?,so i have been going out with my boyfriend for 5mths. and 16 days and i found out that he played me with a hoe. and they told she had aids and my boyfreind won't tell me the truth what do i do??,"First, dump the loser.  Second, you must get a HIV test done.  Good Luck!"
